validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,ARCH-p_12-q_12-o_4-lags_8-power_1-dist_normal-mean_HARX-vol_GARCH,2.075889825820923,4.079612197739805,2.6499586724461612,3.9635990830781638,1.0528245054960546,2.7286635759915896,2.2968748329715294,2.392733662795086,6.790204895399647,5.85422469620748,3.9818190870184096,3.399223623332923,3.562703530225168,1.6461318289256506
p01,ARCH-p_12-q_12-o_4-lags_8-power_1-dist_skewt-mean_AR-vol_GARCH,3.314540147781372,4.116122788278499,2.6829894428323566,4.598318445878397,0.9440833934115304,2.470965996983623,2.341975022705101,2.427325210951246,6.281848200196809,5.284440464784746,4.054950598862472,3.188619181578555,3.4901489769512124,1.5382931636383985
p01,ARCH-p_12-q_12-o_4-lags_8-power_1-dist_skewt-mean_HARX-vol_GARCH,3.7313790321350098,4.175010724434131,2.6831834141392825,4.598304569891351,0.9440991500900755,2.495939753027827,2.3419982621160824,2.427325779514864,6.281813486726919,8.496615214544195e+32,4.058825517463415,3.1925922826120265,7.724195649585632e+31,2.5618258776971037e+32
p01,ARCH-p_12-q_12-o_8-lags_12-power_1-dist_ged-mean_AR-vol_GARCH,5.67985725402832,4.191085848104955,2.6059513798201124,4.701734320273442,0.9029478878132734,2.6335793536454757,2.4124574429521837,2.2850094080073386,6.161129816174464,5.600279954941168,4.607159408350775,3.826558289461655,3.6298084645040762,1.597350330097737
p01,ARCH-p_12-q_12-o_8-lags_12-power_1-dist_ged-mean_HARX-vol_GARCH,4.475854396820068,4.1908700480607255,2.6060094548040578,4.702116827096395,0.9029487554791483,2.6414852913226485,2.4121693651223497,2.2849700110725157,6.1611805326012155,5.60028450627075,4.606980550421781,3.82579785976772,3.630437563819936,1.5968868119018167
p01,ARCH-p_12-q_12-o_8-lags_12-power_1-dist_normal-mean_AR-vol_GARCH,3.4859235286712646,4.395574219323555,2.2201819912975624,4.341825532674632,1.1844430917487665,2.8311364827829806,2.396676493098772,2.289730471875496,6.576827006019663,5.930900983577604,4.3404726481879585,3.8146635314278803,3.665675677455897,1.658901248808033
p01,ARCH-p_12-q_12-o_8-lags_12-power_1-dist_normal-mean_HARX-vol_GARCH,3.5269927978515625,4.3000704525181055,2.2199422166718494,4.3418322518999855,1.1844538409679246,2.8424162643307427,2.372077195908839,2.289727646453019,6.578402387410209,5.931133072498869,4.277918889350313,3.8536589022243093,3.653784829112196,1.654555402094167
p01,ARCH-p_12-q_12-o_8-lags_12-power_1-dist_skewt-mean_AR-vol_GARCH,5.486900568008423,4.1764532627407345,2.477502629841968,4.696210303488052,0.9492647681608654,2.6446491458523402,2.4231540555585522,2.2973674688041283,6.179402664017681,5.4503691281547315,4.4112532292215905,1.0061927942615702e+21,9.14720722055973e+19,3.033785423022631e+20
p01,ARCH-p_12-q_12-o_8-lags_12-power_1-dist_skewt-mean_HARX-vol_GARCH,5.491425275802612,4.176528636787594,2.4805905664003145,4.691922111319928,0.9493547167864199,2.6450222630783427,2.4246323460973627,2.2981214495240634,inf,5.451943353335518,1.6307952133011476e+43,14.08253062737363,inf,
p01,ARCH-p_12-q_12-o_8-lags_16-power_1-dist_ged-mean_AR-vol_GARCH,5.306087255477905,4.30177959529315,2.6553988559094863,4.641056046773817,0.8764831676309733,2.597194276064288,2.4435026953292476,2.2728615629095383,6.131412622258047,5.609258023122659,4.657633685699691,3.918028343403689,3.6458735340358714,1.6010078023842085
